,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool
3072975,0,-5e4VTnu_pR4Gpv3VSncaw,LruIadrXkSURqUjmrFBhjA,"Before I set foot in The Cowfish, I had every reason to have high expectations. I wanted to love everything about it. I should have loved everything about it. However, love is a bit too strong of a word to describe my experience. 

The place was packed when we arrived, so we took our pager and wandered around outside until a table cleared up. In addition to the pager, they ask for your phone number. They'll bombard you with annoying texts as you wait. Lesson learned.

The wait wasn't bad, and we were seated in their covered patio/leper colony area. The walk there was treacherous; the floor inside the place was all oily and slippery. After making it to our seats in one piece, we were promptly greeted by our server, who was very thorough in her explanations and attentive in her service. 

There's a great selection of beverages, from hand-spun shakes to beer and sake. Two people in my party ordered the hot ginger tea and were impressed. I stuck to beer, and the last in our group ordered a sake sampler. All of the beverages were good.

We started off with some edamame. Paying $6 for a frozen steam-in-bag pile of edamame irked me a bit and set the tone for many of the menu items: they're way overpriced for what they are. For entrees, we ordered a variety of things, including a burgushi roll (Doug's roll), a burgushi bento box, a roll/sashimi combo, and a sushi roll. I enjoyed my Doug's roll, which was flavorful and really unique. It was not worth the price. The other menu items were fair at best. The rolls fell apart easily because of poorly cooked rice. In general, it was a really lackluster experience. 

The Cowfish is great in concept. In reality, it was a place that served a vast menu of creative but mediocre and overpriced sushi. If this is the best sushi place that Charlotte has to offer, I feel bad for this city.",RAh9WCQAuocM7hYM5_6tnw,2,2014-12-27,1,review,1
3072976,0,s2-dAEr5uDRDaD6pB2OavQ,F8ljQ4qRDuMROz0p7hhoJg,Great sushi selection. New and clean restaurant. One tv at the bar which could have been better but a place I would recommend. Outside seating looked very nice.,RAh9WCQAuocM7hYM5_6tnw,4,2011-05-12,0,review,0
3072977,0,L2sLhElFez_npOL2-0Jz0g,3Zui2JyRt8qp5DctI-VetA,"I've been to the Orlando Cowfish and was told here at this location that they are even better. As I loved the Orlando location...I was excited. 

Our server, Chris, was excellent.  He knew a lot about the menu and really helped my guest figure out a way to get/try everything she wanted to for the best price. He was polite and on point with everything. 

I ordered the half portion of the Parmesan truffle fries because the app size is massive.  These things are to die for. I mean...once of the most yummy things I've had in a long time.  The Deliverance Roll here is just like the ""High Class Hillbilly"" Roll in Orlando. It was just as I remembered. The BBQ was so moist and flavorful, the bacon infused coleslaw was amazing, and the crispy potato straws on top added a nice crunch. Love love love.

I finished off the meal with a Rice Krispy Treat milkshake that really hit the spot.  Good on you, Cowfish!",RAh9WCQAuocM7hYM5_6tnw,5,2016-02-20,2,review,1
3072978,0,BL6u1313r0JtUGtRbl1aqA,32DFmAdV7gGgdpbaKRxLHw,"This place is amazing. It's my go to when I'm in the Charlotte area. There is usually a pretty long wait since it's so popular but if it's just a couple of people your best bet is to find a spot at the bar. My husband and I have gotten lucky twice now and arrived as soon as someone getting up. The service is fast, the drinks are good and the sushi is to die for. I would highly recommend ""Doug's Roll"" it's a surf and turf type roll that has blue fin tuna and rare filet mignon. Give this place a shot. You won't regret it.",RAh9WCQAuocM7hYM5_6tnw,5,2016-12-07,0,review,0
3072979,1,QcgkeDbQj8t-JR14JzeYTQ,KTB44ExjTyZxdFxC6xRTaA,What kind of a sushi restaurant has no bottled Japanese beers? This one. No attention to detail. Waiter served drinks with fingers on the rim of glasses. He cupped the sake glass in his palm with rim upside against his palm. I would have given a lower score but the place is really clean.,RAh9WCQAuocM7hYM5_6tnw,2,2016-10-13,0,review,0
3072980,0,SeCrbIUdkriAcGTSryXEsg,5PzrfsdClyKipu3La3F20g,"Ok!!  So I was going ot give this place a 5 star but taking away a star because....  of this. We check out this place a few weeks after is opened. By the way FABULIUS PLACE EXCELLENT CONCEPT ITS GENIUS I TELL YA!!!  

However, the managment made a critical mistake thye were so worried about packing the people in but didnt worry abut or think about the service and the manpower cna sustain the people thye packed into the plae so my service was HORRIBLE..  Which was a HUGE DISSAPOINTMENT. Never the less I thik since they are almost over there opening stages and got all the kinks out I am defitnely willing to go back and give it another try because honestly they shouldnt worry abut people not coming ot the establishment I mean come on this menu is GENIUS!!  

One thing that I thought that was funny and annoying at he same time was the restroom would play a CD of random quotes from different languages. its pretty funny.  Ok off of my side note now on to the food. 

1. Sushi:  AMAZING..  However I feel they need to have more traditional sushi not this americanized CRSP with jalapenos and cream cheese its gross to be honest but whatever to each their own right?  

2. Burgers: Awesome!  The jalapeno bacon they put on the burgers are really cool and tasty.  

3. Drinks: Good wish they had al ittle kick to them but I like ,my drinks strong though.",RAh9WCQAuocM7hYM5_6tnw,4,2011-03-10,2,review,0
3072981,0,jXG2KKBVpJdPq5b-WXFQHw,EOg7O0JdH6CkPYRnIGc3sw,"I have a difficult time with places like this.  On one hand, the food is pretty darn good and yes I'm a fan.  On the other hand, I hate paying the upscale price for food when I don't have to.  This is one of those upscale places where the food costs more than I prefer but apparently I paid for the quality I received.

The sushi roll I had was pretty good and filling.  I can't remember what I ordered but I know it was near that bottom of the menu and with tax, it cost me $18.40 or so.  I can say the roll was so big, it was easier to mix my wasabi and soy sauce in the dish and pour it on my roll than to dip my roll in the wasabi and soy sauce mixture.  I figured I'd need to stop elsewhere afterwards to get some more food because of the price but once the roll was consumed, I was satisfied and full.

This is one of those trendy food joints I'd visit on rare occasions.  If the rare occasion arose and this was an option, I would visit without hesitation.",RAh9WCQAuocM7hYM5_6tnw,4,2015-08-30,2,review,0
3072982,0,8T6vvksdbsETpzQRbxHiag,4jryx3as9J3K673RDsGjKw,"I love getting their sashimi platter - since they get such high turn around, their fish is always pretty good. When I eat sushi there, it's hit or miss - sometimes the rice is good, other times the rolls are over compressed and the texture suffers. Also, they sometimes under-season the rice. the The burgushi, although interesting, is not great.",RAh9WCQAuocM7hYM5_6tnw,4,2015-09-23,0,review,0
3072983,0,9zgL7G1C0sKlmc8cCp_muw,85QrG0v5DUBKQWUgn_KBbw,"Awful awful awful. You'd think that a restaurant at southpark mall would be a little better. Terrible, slow service weather you're at the bar rail or a table. Food is not that great, I ordered burger sliders that came out so rare they were basically bleeding out on the plate I ate half of one and feel nauseous now. Way to overpriced. Save your money and go somewhere else. I really wanna like this place but it has disappointed me too many times.",RAh9WCQAuocM7hYM5_6tnw,1,2016-04-06,0,review,0
3072984,0,gLXOPCgkArAN7gFmTI4qag,d6wDyKlRv8bLE2L-l3nBEA,"Excellent sushi, one of the best in the area. I will always choose sushi over burgers so no comment on how those are. Unique sushi choices if you want to have a creative meal. Brilliant concept. We got the kings roll and the R&R - both excellent. Crab was not the best quality, although you cannot expect more from a non-coastal city. The wait is always atrocious because they do not take reservations. Got a vanilla cake milkshake as a togo dessert and it was decent, still not as good as cookout ;)",RAh9WCQAuocM7hYM5_6tnw,4,2014-06-26,0,review,0
3072985,0,3d1W_8SvqNjDuV3FC1sZrQ,IFoA7P4-UdKTXSo2v1PQSg,"This place is the best of both worlds.  It is the quintessential surf and turf restaurant.  We were fortunate enough to try a number of the ""sushi"" dishes when they were testing them out at Eez in Huntersville.  My wife and I finally made the trip in to town to try it out first hand and we were amazed.  We tried a couple different things and couldn't find any flaws with anything.

The only downside is that you should be prepared to wait or try to hit it at the right time.  We lucked out and got a couple spots at the bar after 10-15 minutes.  The wait for a table was pushing 2 hours.",RAh9WCQAuocM7hYM5_6tnw,5,2014-09-18,0,review,0
3072986,0,Jk9hWzTMp8GTjw1udCbHTg,2OyEaaxhZRzlxtLJsE2ZBw,"Had another really terrific meal here last night and highly recommend this place to anyone.  However, beware they have stopped taking same day reservations and even on a Tuesday night there was an hour plus wait.  When I called they did let me do a call ahead seating so our actual wait on site was reasonable.  

We started with the crab and lobster spring rolls which were presented vertically, pinned together at the bottom with nice sauces. The portions was HUGE. 

Next we ate the ""Motherload"", a plate that included 2 of every fish in the Resturant! Yumm.  The firecracker roll was also huge and very fresh and tasty. We had a couple other specialty rolls and left the place begging for mercy as we were stuffed.  

Oh yes, and Tuesdays ""fancy"" martinis are 1/2 price... The bill was $89 for dinner fans drinks for two tall guys.

Go enjoy this please. It's great.  Last time there we tried a burger slider plate as an app and it stood out with terrific favors.",RAh9WCQAuocM7hYM5_6tnw,4,2013-09-18,0,review,0
3072987,2,6FF4UVT_yDBRxZzZeQQzkg,4jZ3DqsxtkHGuMvXzZo8Kw,"I had spicy tuna roll and California roll. I thought not that good quality.They are using cheap imitation crab. (I can tell, I'm Japanese.)I wasn't satisfy for that sushi neta's quality and price. But it's nice environment though. I'll pick Yama to have sushi instead the cowfish around there.",RAh9WCQAuocM7hYM5_6tnw,2,2012-06-15,0,review,0
3072988,0,Ms90NnqX-BRvdEYekCpZ1Q,ob40ZjGdX5S2TlS7s1GlQQ,Excellent service and the food was delicious!! Try the bento boxes if you are a first-timer.,RAh9WCQAuocM7hYM5_6tnw,5,2016-09-04,0,review,0
3072989,0,5guEZeu_A0Ab_yCQuVSZMw,o9BmCxLzVNnSaWQRjKp_0Q,"Delicious ! Very cool modern looking inside and the outside seating nice and simple . Seaweed salad was simple and good . The sashimi platter was delicious , all the pieces were so tender and tasted fresh . The peanut butter jelly and banana  shake was the perfect way to end the meal , it sounds overwhelming but the flavors were just right . Also had one of the baked rolls , can't remember the name but was yummy . This place is clean fresh and delicious ! I will return . Prices are reasonable as well .",RAh9WCQAuocM7hYM5_6tnw,4,2016-09-22,0,review,0
3072990,0,d4O272njR9F1TydrEG8TDw,H7x0Jzugj5a98kMdfLgfvw,There's always a wait but they have a large bar area if you don't wish to wait. Try the Parmesan fries they're very good. Sushi and the turkey burger are amazing,RAh9WCQAuocM7hYM5_6tnw,5,2016-08-17,0,review,0
3072991,0,DwtvFoE2avgBA7n6NJxtmA,xIo1h1zThk_6v40y74wR-Q,"Enjoyed the veggie burger, my fiancé loved the dynamic duo burger! Fries were delicious! Will definitely go back and try sushi next time!",RAh9WCQAuocM7hYM5_6tnw,4,2014-08-09,0,review,0
3072992,0,Ma8xZz6Myj1EMvGqs4-KAQ,svum86dcw3_98mavYk2GLQ,"I love cowfish!  The staff at this location were very nice! My waitress, Whitney was very patient with my party and I!  There was a couple other waiters that were very courteous to us while we ate and enjoyed our time. I didn't catch their names but the staff was awesome!  Would definitely visit this location again! The food is excellent every time I go!  Reasonably priced my Firecracker roll was a good portion for $17 had edamame as an appetizer for $6.",RAh9WCQAuocM7hYM5_6tnw,5,2016-11-17,0,review,0
3072993,0,bbW-Rh29iP359uAWdP2s0g,cchSna9SCCmzITgZTj1bLQ,Explosion Burgushi. Awesome onion rings. Superb sweet potato fries. Worth the hour long wait.,RAh9WCQAuocM7hYM5_6tnw,4,2013-01-17,0,review,0
3072994,0,YLUj-Kt4R9ZX9bcVp9UNFA,NcL63oJLg0r__OG-fF6m6Q,"Stopped in for lunch today.  Didn't have to wait at all which was nice.  Place was busy but not packed or crazy.  Server had major attitude which wasn't fun (she obviously could not be bothered to do her job) but the food was good.  The onion strings were AMAZING!  Cooked exactly right.  The hamburger brioche bun was toasted perfectly although the meat was somewhat overdone and could have had more flavor than it did.  I liked the choices of toppings which was nice.  The kalamata olives were pitted.  I think that some slaw or a pickle could have been added to the plate.  Again, the server just did not want to be there and made it very apparent.  I would recommend eating here for a lunch though.  Being from Seattle it is difficult for me to eat fish in a land-locked city though so I'll be sticking with the sandwiches and burgers.  I had signed up for email as others have mentioned but have not received any coupons whatsoever nor was I offered anything during this experience.",RAh9WCQAuocM7hYM5_6tnw,4,2012-02-21,0,review,0
3072995,0,NbLk37IBj2uXPU6hngKigw,W3tXco9kr9qIzc1mLpOOTg,"It's a novelty place and fun with a group.  Visitors love it. Would I come here otherwise?  Nope because I know better places to get burgers and better places to get sushi.  But hey, even I have to admit the little bento box with a mini-burger and sushi is pretty darn cute.",RAh9WCQAuocM7hYM5_6tnw,3,2014-08-09,0,review,0
3072996,0,pWFwtQq9su_mwaBMw0MG0A,sNLqCY2g61LA9NnkKVqikQ,"Don't believe the hype? It really is as good as they say. My only issue is that they don't take reservations so in order to get a table, you have to wait 2 hours. But if you don't mind waiting somewhere else (the bar will be full too) until your table is ready, I recommend the filet sushi.",RAh9WCQAuocM7hYM5_6tnw,4,2013-08-27,0,review,0
3072997,0,cptrZyh_8CYwrF-tARlcAg,BJIId5fw9pnA1Vsp9uB1dw,"I love Cowfish! The sushi is so good and I typically get the bento box which had a little bit of everything. The spicy cucumbers are so good!!! And I also get the sweet potato fries. The thing I like is the mini burger you get to choose! It's like a little same then next time you can get the actual burger! I forgot the name of the spring roll we got, but it was so good!!! Worth the price! It's a trendy restaurant and I recommend everyone to go there!!",RAh9WCQAuocM7hYM5_6tnw,5,2014-02-21,0,review,0
3072998,2,XlQDDSENSdLRTmYa8aE_Iw,bn-zNhzryHFn8k7F45KpuA,"Was such a fun place! Had tried to have dinner here multiple times since moving to the SouthPark area but there was always such a wait. Was able to get a seat at the bar one night when my brother was visiting, and it was great! We split the crab Rangoon dip it was delicious! I got a burger while my brother got a sushi and mini burger tray and it was such a cute presentation. I don't think I would wait hours to be seated, but I would come back to try some of the other fun options on their huge menu.",RAh9WCQAuocM7hYM5_6tnw,4,2015-12-08,1,review,0
3072999,1,z5pBb6KDA66ItOzAT7IJuw,srUoFnI-Ca1eUffDA3_VEg,"Ok let's get real... this is a burger place (remember Counter everyone???) that turned into a sushi place because the burgers we no good.  Now all of a sudden it the best sushi in Charlotte, HA!!  If they can't do burgers I'm gonna pass on them for my sushi.  I was unimpressed and the place is not by any means a bargin.  I refuse to mention other restaurants in reviews but there is better sushi to be had in Charlotte.",RAh9WCQAuocM7hYM5_6tnw,2,2011-05-07,0,review,0
3073000,0,k_r9CfGmUUolhYQommrW6w,E0xKWLLppAIWwt8q7qvBTQ,"My very first time travelling to North Carolina and I found this place via a Yelp review. The location is absolutely gorgeous and I dined on the patio. The atmosphere was amazing and suited the perfect evening weather. My waitress was very helpful in explaining the menu and the restaurants concept. The spicy tuna roll was propbably the best spicy tuna roll that I've had, hands down! I wanted to venture out of my comfort zone and the their fusion inspired ""Bugusushi"" meal. I am not sure the name of the roll but it was a lobster stuffed roll topped with Filet Mignon. I think that it was garnished with bacon and had a sweet chili sauce on the side. Well... I tried two rolls and I just did not care for it. The waitress was nice and allowed me to send it back. If I am ever in Charlotte again, I will definitely return to this restaurant and dine on the patio. Just a really beautiful location and helpful staff.",RAh9WCQAuocM7hYM5_6tnw,4,2015-06-22,0,review,0
3073001,0,__9_qKA_woupLgOknj1okg,zOycCdSyOJd8HX1TiHCOUA,Burgers and sushi were awesome.  Burgushi is kind of scary though- will try next time.,RAh9WCQAuocM7hYM5_6tnw,5,2013-06-20,2,review,0
3073002,0,CfVdlk7VmhGA6YaJKmFEqg,oKJw1PG3WVVYmhKPcgvtpw,"We came for a late dinner so there wasn't a wait but the bar seemed about 70% full and there was a  nice number of people still sitting and eating. 
Our waitress was great we told her it was our first time and she literally went through the entire menu... I was a bit hesitant to stop her b/c I could have just read the menu but she was in a groove so we let her continue. 

I asked for the Mango Iced Tea. The description made it sound delicious but she did warn me that it's not ""sweet"" tea lol...  she recommended that if I like Mango to try the Mango martini (I'm sure it has another name but that's the gist of it) so I ordered one  of those while my friend ordered a beer. 

I thought this place was a good balance between sushi and burgers seeing that my friend isn't a big fan of sushi and I was on the fence with the burgers. I decided on a Burgersushi entrée! I had the Mary Had A Little Lamb roll .... The description sold me lamb, feta, olives, capers cucumbers all rolled up into a delicious ""sushi"" roll! WIN WIN WIN  I do admit the presentation could have been a little better but overall the roll was very yummy!

I will be trying this place again , I would like to try the regular sushi as well as the bento box which was a combo of sushi and a mini burger !",RAh9WCQAuocM7hYM5_6tnw,4,2013-05-15,2,review,1
3073003,0,WTfiKuegvaisTS9YcOyISQ,U2DUU1HrXS0gzsawVsi7nQ,"I'm sure Cowfish does not need another review telling the world how amazing they are, but, of course, I'm going to input anyway.  I've been trying to come here for the past year and it has always been busy.  Except this past Tuesday night!

Here is the food breakdown:

1) Blackened Ahi Tuna Nachos- There is a dash of the crab rangoon dip here so you don't have to order the Crab Rangoon appetizer (supposedly portioned for larger tables per our waitress).  I was not a huge fan on the tuna, but my boyfriend inhaled it pretty fast.

2) The Hunka burger- LOVE the combination!  Who would have thought peanut butter, bananas, and bacon could make magic like this?!  Seems like the bacon really pulls everything together.  The portion is fairly large and we only ordered it with one Hunka.  Maybe you can double dare me to do the Hunka Hunka next time.

3) Cowfish Bento Box- this one is a little more fluff than meat.  You get generous portions of sweet potato fries, cucumber salad, and edamame.  The mini cheeseburger is truly mini and the sushi portion is small as well.  Nevertheless, the plate is filling and definitely worth trying for newbies.

4) Magnificent Mango Martini- Tuesdays are $5 martini nights and they sure do know how to mix you a good one here!  This one is more sweet vs. strong and definitely worth trying!

The aura of this place is something else.  From the hilarious wall decor to the bathroom conversation tapes- I cannot wait to come back and try something else from their ginormous menu.  Go Cowfish- keep up the spectacular work!",RAh9WCQAuocM7hYM5_6tnw,4,2012-04-11,4,review,3
3073004,1,rCU2UcHxW5TNoS3GNaRuLw,AUNr__yO-tFccAAYxE5g0g,"Finally got my first official taste of The Cowfish last night--and loved it! 

We didn't have a reservation, so we sat at the bar. Normally that might mean terrible service, but the roving bartenders were all super attentive and extremely excited about the menu. 

We ordered the Spicy Thai Cucumbers (those are not to be missed, seriously delicious), the Thai Mango Salad (not fantastic, not terrible...), and because I was insanely hungry and also super curious about the menu, we ordered a sandwich from the Burgushi menu (the Alaskan ""Turkey"" Sandwich) along with two sushi rolls, the electric eel roll and the dynamite roll. The burgushi was FANTASTIC, and I chose the seaweed salad for my side (huge portion, yay!), which is one of my favorite things on the planet. My husband devoured the electric eel roll, which he pronounced spectacular -- and it was gorgeously plated. The dynamite roll was good...the sushi pieces are a little bigger than I prefer (practically impossible to eat without cutting in half).

All in all, I LOVED this place and I will absolutely be back. Maybe tomorrow...",RAh9WCQAuocM7hYM5_6tnw,5,2011-01-06,1,review,0
3073005,1,TKo6JQO8sQmKLmhJq2BkfQ,qYK4XWUq13IOHqvnD7A4Aw,"Late update. The food is very good. I let the poor service cloud my judgement. Management contacted me regarding the previous review, I responded, and never heard from them again. Poor service, poor rebound. There's something here for everyone. Updated to highlight the good itself.",RAh9WCQAuocM7hYM5_6tnw,4,2015-11-26,1,review,1
3073006,0,KrhgdUKV1122Fj1r9kCjNQ,KnNwXRq_pZHifX-gGr-8Zg,"Highly recommended restaurant while we visited the Charlotte, NC area. Absolutely loved the menu and the variety. Atmosphere of the restaurant was gorgeous and in a very nice area in Charlotte. Our waitress was the best and knew the menu like the back of her hand. A few of us ordered cocktails and we greatly enjoyed them. We ordered a few appetizers which I can say the calamari was a hit for me. My colleagues stated the mini burgers received 5 stars as well as the crab Rangoon dip, neither I tried though. 

We ordered a selection of different rolls to try and as always the California roll is a hit for me. I took a picture of the beautiful presentation of the Deliverance roll with pulled pork but I will say after high recommendations I tried the Doug's Filet roll with filet mignon and it was very good!!! Some I didn't try but our table was clean by the time we all left.  When I visit one of the other three cities this restaurant is in I hope it's just as great as this one.",RAh9WCQAuocM7hYM5_6tnw,5,2016-06-08,0,review,0
3073007,3,IdD1Z_PMqF0zUn3uZWSeAg,-63NpWyPPmOl6zIADyS7eg,"Let me just say, this place may put a few pounds on you with one meal, but it is deliciously worth it! I came here with 3 other friends and we decided to try a variety of food, family style! We started with the tuna appetizer, crab rangoon dip, and sweet and spicy cucumbers. All were extra yummy. We also got a taste explosion roll for the table...and whoa...it was incredible. 

I was full after the appetizers...

Still, I tried the fried chicken and kimchi Korean sandwich...Delish!
The jalapeno burger...a little dry, but still pretty good.
Cowfish bento box...the sweet potato fries were great, but I was too full to eat anything more...My friends enjoyed it though ;)

Service was slow, but it was a packed Sunday. I will return!",RAh9WCQAuocM7hYM5_6tnw,5,2013-04-23,6,review,4
3073008,0,pPSk6HX3bsfWNrRmwE07OA,fcBZ4pfTqfCvK87qHUpU9Q,"The Cowfish is a unique fusion restaurant located in the Southpark shopping complex in Charlotte. To say that this place is popular is an understatement. Four of us arrived for an early dinner before taking a friend to the airport and the place was packed. When we left the restaurant it was the more traditional dinner hours and there were tons of people waiting at the bar and outside for a table. 

The idea of a sushi and burger fusion restaurant is very unique and allows the menu to suit the needs of many different tastes. The menu is large there are both traditional and japanese appetizers and entrees. The Cowfish also has some interesting drink offerings including a wide array of alcoholic milkshakes. Our table ordered several hard milkshakes and an additional cocktail. Everyone was pleased with the drinks. For an appetizer we had the edamame flight which features four different seasonings (Sea Salt, Wasabi Ranch, Cajun Sriracha and Sesame Salt). The table loved the Sriracha but they were all very tasty. We also had a seaweed salad which was fantastic. For entrees, two people order the Cowfish bento box which features a mini slider burger, sushi, sweet potato fries, sweet and spicy cucumbers, and edamame. The bento box was good. You get to pick the sushi style and although not the best sushi I have ever had it was very flavorful and well rolled. The other people at the table got a sushi roll and a build your own sushi. They also enjoyed the sushi platters. Overall, it isn't the best sushi on the planet but it is good. 

In closing, the food is good, the service was alright, and the environment is trendy. The place is trying to do something different and I cannot fault them for that. This is a place that you will be happy you tried since it is so different. Like some other reviewers, there were some ordering mixups and some food didn't arrive or was delayed. However the manager came over to us, explained his regrets, and made sure that everything was taken care of. Very much a class act. Personally, I would go back and tell anyone to check this place out.",RAh9WCQAuocM7hYM5_6tnw,4,2012-07-16,0,review,0
3073009,0,WwB1k8cxvbTs5R_OSSWagg,RB6uDep-9RuD6__BbE25ow,"If you are looking for a fun playful sushi restaurant Cowfish is the place to go. I have been to the sister restaurant Eez in Birkdale Village. When I heard the owner was opening a new restaurant I had to try the place out.  Remember if you are going to Cowfish to expect a long wait and if you cannot accept that than go early or choose somewhere different. The wait is well worth the delicious food and drinks offered. I ordered a Manhattan from the bar as we waited and this drink was definitely worthy of the cost. It was a very deliciously concocted and as per Manhattan the Maker's Mark was not weak. 

To start dinner we ordered the crab rangoon dip which was amazing. In hindsight we did not need to order this app but it was delicious nonetheless. We the ordered a sushi roll each. Having eaten at Eez we knew that the rolls here are huge but once again little did we know one of the plates was massive! We ordered The Motherload which would have been perfect for my boyfriend and I to share. It had so much fish and was definitely a great value. We also ordered another roll that does not come to mind but we loved everything!

I would definitely recommend The Cowfish however if you live closer to the lake or just want sushi check out Eez by the same folks and you will not be dissapointed.",RAh9WCQAuocM7hYM5_6tnw,5,2012-08-02,1,review,1
3073010,0,T7dN53r_5JZupToDtLfWuQ,OOfe8uj5507KJe6lyI4DkA,"Got to rate this one top of the heap. 

Quite the experience... Food was fantastic and portions were very acceptable. I don't think it was expensive, rather in line with what you would get at any place that serves sushi. 

Actually, HONESTLY, I walked out of there thinking I got one hell of a deal. The food was ROCKIN! The service was too. 

We tried some of everything being as we are from out of town and the menu was just too incredible and outrageous to pick one thing to eat... 

You definitely need reservations, and don't hesitate to look at other peoples food as you are walking in - The presentations were tip-top, as was ours when the food was served. 

You don't like sushi? There is plenty of traditional choices that looked out of this world... Want to ""hang"" with the sushi crowd but not eat fish? Get some filet and portabella wrapped in a roll - you make the rules.  

Bottom line - You'll leave impressed and craving more.",RAh9WCQAuocM7hYM5_6tnw,5,2011-07-14,3,review,1
3073011,0,PNAYlZbYWppzA4hVB1ywGA,-nL0_U0AFHI1DNnNIJXO-g,Went here while visiting the area for a move and loved it. Food was excellent (I had to go with the Nature Boy). We went on a Sunday and seated right away. Our server was very nice and helpful with suggestions. The manager also came out to say hello and welcomed us to the area. Really enjoyed the meal and the evening there.,RAh9WCQAuocM7hYM5_6tnw,5,2016-01-18,0,review,0
3073012,0,moe_iQdYhC-mlzOe5uU7Pw,86q80NVAdZBTMAt3fv0VYQ,Perfect restaurant! Has a mixture of food to satisfy everyone. Burgers are great and the sushi is fantastic.,RAh9WCQAuocM7hYM5_6tnw,4,2011-01-23,1,review,0
3073013,0,XBVFK3x2yVyPkTDq-HOpOw,TNIcj_xYaErNClLI--EE9w,"Just ok, IMO. There is a lot better sushi in Charlotte.",RAh9WCQAuocM7hYM5_6tnw,2,2013-08-27,0,review,0
3073014,1,n9w1_XLqQOsudMnzC2AcHA,thYqYDMy92J-mOjJ339bWQ,"This is by far the best restaurant in Charlotte.  Plan to go during off hours or on a weeknight- otherwise you will be waiting in line for 1+ hours.  (Still worth it)

There is something on the menu for every and any one: burgers, salads, sushi, and combos of everything.  I live for the bento boxes filled with a sushi roll, mini burger, shoe string fries (yes sweet potato is an option), spicy cucumber salad AND edamame.

The mile high chocolate cake is delicious and totally worth the awkwardness of sharing it with your coworkers.",RAh9WCQAuocM7hYM5_6tnw,5,2012-11-16,2,review,1
3073015,0,FXLgZKEUeseWqJuijJC06g,6YBk9lk6_eHR9u2AZWSzQQ,"This place is top notch for Sushi. I have been here a lot and always am amazed at how good the food is. I haven't had a bad meal at Cowfish. I have even on occasion ventured outside of the sushi and had a burger which was amazing. Just be expected to wait for a table. They don't take reservations and the wait can be lengthy sometimes, but it's well worth the wait.",RAh9WCQAuocM7hYM5_6tnw,5,2016-07-27,0,review,0
3073016,1,hMII5MBiLXHyQBGrXueXWg,hx7iO1VA9uq4azZJhjg1yQ,"Okay, let's start with the obvious; The FOOD is Frickin AWESOME. Period. Staff are great as well. So, why did they get 4 and not a 5 you ask? Because, their long waits suck so bad. I know, they are soooo tasty that soooo many people come that they get soooo backed-up that I give them a 4 and that is NOT FAIR! You are correct, my 'lil friend, life is not fair! Long waits suck, especially at places that serve GREAT FOOD! Did I mention that the food is Frickin AWESOME??? But, be prepared to wait...a...long...time...to...be...seated.",RAh9WCQAuocM7hYM5_6tnw,4,2014-12-01,1,review,0
3073017,1,cI1HosrJtdXoLX8HhuTz9w,V2ceYCc01qvFIfu1D2Oy1g,"I was pretty impressed by this place.  It wasn't what I was expecting at all.  It was a swanky sushi place with a funky vibe.  If I had to use one word to describe it: Creative.  No doubt the sushi rolls were unlike anything you'd expect.  And, the sliders were mouthwatering.  I recommend the tuna nachos... I'm still craving them a week later.  If you're looking for a place to go on a second or third date, you've found it.  Everything on the menu could and will start an interesting discussion.  ""What do you think pesto and tomato would taste like on a tuna roll?""  Exactly.  You have to try it to find out.  They also have a good drink menu and an enormous bar so if you're like me and prefer to have a casual dinner with lots of drinks while sitting at the bar... this is it!  However, there were a lot of kids the night that I went so refrain from profanity and too much PDA.  Although, no offense to those with kids, that didn't stop me ;)",RAh9WCQAuocM7hYM5_6tnw,4,2010-12-08,2,review,2
3073018,0,QV0TDziRw0wjSys2C7hznQ,mIhIcrUU5LUWiCM0wUZlQg,"Can't say that this would be a place I will be visiting anytime soon, as far as atmosphere and staff, it was very nice. Food presentation was good but as far as my Mediterranean lamb burger, it lacked any hint of seasoning not even the it was cooked very good but no flavor even the tzatziki sauce left something to be desired. I had to add ketchup to get flavor. I had sweet potato fries and with their house sauce which I enjoyed very much. I heard good things about this place but won't be in a rush to get back.",RAh9WCQAuocM7hYM5_6tnw,3,2015-08-13,0,review,0
3073019,0,5KQG9WqjlWIdaJKizt78wA,fkDCQEtr3q0IFJzKpmURkw,"I didn't actually get to eat here.  The wait was over an hour so I gave up.

This places was packed - watch out for wine events because everyone comes out here to get lit up.

Make a reservation if you can - you really really need to.",RAh9WCQAuocM7hYM5_6tnw,3,2015-01-14,1,review,1
3073020,0,j_G47semHWDQngp2IYV6TQ,X038wA3xxJu-0d1wG90Zgw,"There's an interesting variety of sushis, burgers, and burgushi. I thought the burgushi was good but it's not something I would spend money all all the time since the portion is small. The burgers are good though and their fries goes perfectly with it. I like how the place looks also. If you're in the South Park area give it a try",RAh9WCQAuocM7hYM5_6tnw,4,2014-06-12,0,review,0
